"time","num_instructions","location","block","condition","success","participant_id"
6.65000729999997,3,"rep_3",3,"auditory","success",3545
20,2,"1",1,"auditory","fail",3558
19.1469921999999,1,"4",1,"auditory","exFail",3558
9.0981890999999,2,"2",1,"auditory","fail",3558
11.3432048999998,2,"8",1,"auditory","success",3558
7.47131469999999,2,"6",1,"auditory","fail",3558
7.06032929999992,3,"7",1,"auditory","success",3558
7.26288460000001,3,"3",1,"auditory","exFail",3558
6.6369717,3,"9",1,"auditory","success",3558
4.87396599999988,2,"rep_4",1,"auditory","success",3558
6.15770500000008,3,"rep_3",1,"auditory","success",3558
5.62335039999994,2,"6",1,"tactile","success",3558
5.97250699999995,3,"1",1,"tactile","success",3558
5.5141157999999,3,"3",1,"tactile","success",3558
5.01950820000002,3,"9",1,"tactile","success",3558
4.05503210000006,3,"7",1,"tactile","success",3558
3.13762619999989,2,"8",1,"tactile","success",3558
5.71885320000001,2,"2",1,"tactile","success",3558
5.0706189,3,"4",1,"tactile","exFail",3558
3.47881170000005,2,"rep_4",1,"tactile","success",3558
5.9495131000001,3,"1",2,"auditory","success",3558
3.14444869999988,2,"8",2,"auditory","success",3558
3.06495840000002,2,"4",2,"auditory","success",3558
4.30872799999997,4,"7",2,"auditory","success",3558
4.49786479999989,3,"3",2,"auditory","success",3558
3.42076469999984,2,"2",2,"auditory","success",3558
3.05658709999989,2,"6",2,"auditory","success",3558
3.9078184,3,"9",2,"auditory","success",3558
4.05854520000003,1,"3",2,"tactile","exFail",3558
3.42980920000014,1,"8",2,"tactile","exFail",3558
4.42473700000005,2,"2",2,"tactile","success",3558
4.20780149999996,3,"9",2,"tactile","success",3558
4.07207500000004,3,"1",2,"tactile","success",3558
3.39959820000013,2,"6",2,"tactile","success",3558
2.8830074,2,"4",2,"tactile","success",3558
3.46277039999995,3,"7",2,"tactile","success",3558
4.10279700000001,3,"rep_3",2,"tactile","success",3558
2.65513460000011,2,"rep_8",2,"tactile","success",3558
3.4954753999998,2,"6",3,"auditory","success",3558
3.70545579999998,3,"9",3,"auditory","success",3558
3.66282410000008,3,"1",3,"auditory","success",3558
3.00357299999996,2,"4",3,"auditory","success",3558
3.33019310000009,2,"2",3,"auditory","success",3558
2.58863170000018,2,"8",3,"auditory","success",3558
3.75440179999987,3,"7",3,"auditory","success",3558
3.88400320000005,3,"3",3,"auditory","success",3558
2.69321179999997,2,"4",3,"tactile","success",3558
2.99430419999999,2,"6",3,"tactile","success",3558
2.57442880000008,2,"8",3,"tactile","success",3558
4.38258970000015,3,"1",3,"tactile","success",3558
3.62050859999999,3,"9",3,"tactile","success",3558
3.55757889999995,2,"2",3,"tactile","success",3558
4.22008099999994,3,"3",3,"tactile","success",3558
3.11965729999997,3,"7",3,"tactile","success",3558
18.4462020000001,2,"9",1,"tactile","fail",4165
19.8586898999999,2,"2",1,"tactile","success",4165
7.78345990000003,2,"6",1,"tactile","success",4165
6.79620730000011,2,"4",1,"tactile","success",4165
5.26814880000006,2,"8",1,"tactile","success",4165
7.75184719999993,3,"7",1,"tactile","success",4165
7.77107380000007,3,"3",1,"tactile","success",4165
8.23386770000002,3,"1",1,"tactile","success",4165
6.44353530000012,2,"2",1,"auditory","success",4165
5.71880209999995,3,"9",1,"auditory","success",4165
3.78525220000006,2,"8",1,"auditory","success",4165
6.08801210000001,3,"1",1,"auditory","success",4165
6.53433719999998,3,"3",1,"auditory","success",4165
4.22765499999991,2,"4",1,"auditory","success",4165
4.9145939,3,"7",1,"auditory","success",4165
3.89479659999984,2,"6",1,"auditory","success",4165
7.21974159999991,3,"9",2,"tactile","success",4165
5.33689099999992,2,"4",2,"tactile","success",4165
6.83248889999982,3,"1",2,"tactile","success",4165
3.59206229999995,2,"8",2,"tactile","success",4165
0.434740099999999,1,"3",2,"tactile","exFail",4165
3.71724139999992,2,"2",2,"tactile","success",4165
3.84702330000005,2,"6",2,"tactile","success",4165
5.4444489,3,"7",2,"tactile","success",4165
7.57634800000005,3,"rep_3",1,"tactile","success",4165
6.16342000000009,3,"3",2,"auditory","success",4165
4.44610060000014,3,"9",2,"auditory","success",4165
3.13998880000008,2,"6",2,"auditory","success",4165
3.48943409999993,2,"4",2,"auditory","success",4165
3.1588835,2,"8",2,"auditory","success",4165
4.83449640000003,3,"1",2,"auditory","success",4165
4.152423,3,"7",2,"auditory","success",4165
0.732263200000034,1,"2",2,"auditory","exFail",4165
3.07243440000002,2,"rep_2",2,"auditory","success",4165
4.82825600000001,2,"8",3,"tactile","success",4165
3.55033409999987,2,"3",3,"tactile","fail",4165
4.27613410000004,3,"7",3,"tactile","success",4165
5.37778279999998,2,"2",3,"tactile","success",4165
4.0995362000001,3,"9",3,"tactile","success",4165
4.3703601000002,3,"1",3,"tactile","success",4165
3.23378090000006,2,"6",3,"tactile","success",4165
2.91771390000008,2,"4",3,"tactile","success",4165
4.67248249999989,3,"9",3,"auditory","success",4165
3.06452760000002,2,"4",3,"auditory","success",4165
2.88060759999985,2,"6",3,"auditory","success",4165
3.71009519999984,3,"7",3,"auditory","success",4165
2.839201,2,"2",3,"auditory","success",4165
2.94155959999989,2,"8",3,"auditory","success",4165
4.29380949999995,3,"3",3,"auditory","success",4165
4.70680829999992,3,"1",3,"auditory","success",4165
8.25251600000001,2,"8",1,"tactile","success",4321
11.6351288999999,3,"6",1,"tactile","success",4321
11.0873572,3,"1",1,"tactile","success",4321
9.70915890000015,3,"9",1,"tactile","success",4321
8.09125229999995,3,"7",1,"tactile","success",4321
5.06093129999999,3,"3",1,"tactile","success",4321
5.93003849999991,3,"4",1,"tactile","fail",4321
5.23239990000002,2,"2",1,"tactile","success",4321
4.44796279999991,2,"2",1,"auditory","success",4321
4.74477690000003,3,"7",1,"auditory","success",4321
3.06086019999998,2,"8",1,"auditory","success",4321
4.59310630000004,3,"6",1,"auditory","success",4321
4.61220670000012,3,"9",1,"auditory","success",4321
4.37668460000009,2,"4",1,"auditory","success",4321
4.65779429999998,3,"1",1,"auditory","success",4321
5.7961444,4,"3",1,"auditory","success",4321
4.52526469999998,3,"1",2,"tactile","success",4321
9.33397459999992,4,"3",2,"tactile","success",4321
5.00693260000003,3,"9",2,"tactile","success",4321
4.21134630000006,2,"4",2,"tactile","success",4321
3.79885219999983,2,"2",2,"tactile","success",4321
12.2764786,4,"6",2,"tactile","success",4321
3.52184729999999,2,"8",2,"tactile","success",4321
4.40146660000005,3,"7",2,"tactile","success",4321
4.96102240000005,3,"1",2,"auditory","success",4321
3.12745749999999,2,"2",2,"auditory","success",4321
3.42862409999998,2,"6",2,"auditory","success",4321
5.12113039999986,4,"3",2,"auditory","success",4321
3.18316909999999,2,"8",2,"auditory","success",4321
3.80652710000004,2,"4",2,"auditory","success",4321
4.26627139999982,3,"9",2,"auditory","success",4321
4.34796959999994,3,"7",2,"auditory","success",4321
4.47422330000018,3,"3",3,"tactile","success",4321
2.66622820000021,2,"8",3,"tactile","success",4321
4.24583570000004,3,"1",3,"tactile","success",4321
3.54440629999999,3,"7",3,"tactile","success",4321
3.29122189999998,2,"6",3,"tactile","success",4321
3.01467139999977,2,"2",3,"tactile","success",4321
3.26812380000001,2,"4",3,"tactile","success",4321
8.10083060000034,5,"9",3,"tactile","success",4321
5.05509080000002,3,"3",3,"auditory","success",4321
5.15247970000019,4,"9",3,"auditory","success",4321
6.0313444999997,3,"1",3,"auditory","success",4321
5.30846639999982,3,"7",3,"auditory","success",4321
4.49814969999989,2,"8",3,"auditory","success",4321
3.8278991000002,2,"2",3,"auditory","success",4321
3.91066099999989,2,"4",3,"auditory","success",4321
4.16762199999994,3,"6",3,"auditory","success",4321
16.0078021,2,"8",1,"tactile","success",4551
13.7763728,2,"6",1,"tactile","success",4551
13.4796648,3,"9",1,"tactile","success",4551
12.9324743000001,3,"1",1,"tactile","success",4551
9.16176329999996,2,"2",1,"tactile","success",4551
8.94154060000005,3,"7",1,"tactile","success",4551
6.21694219999995,2,"4",1,"tactile","success",4551
10.7479487000001,3,"3",1,"tactile","success",4551
6.55388259999995,2,"6",1,"auditory","success",4551
10.2068583,3,"1",1,"auditory","success",4551
5.95462590000011,2,"4",1,"auditory","success",4551
8.59045949999995,3,"3",1,"auditory","success",4551
5.59490389999996,2,"8",1,"auditory","success",4551
7.4543771000001,3,"7",1,"auditory","success",4551
7.97578220000014,3,"9",1,"auditory","success",4551
7.02041540000005,2,"2",1,"auditory","success",4551
10.7874334999999,3,"1",2,"tactile","success",4551
6.22583090000012,2,"4",2,"tactile","success",4551
6.3994788,2,"6",2,"tactile","success",4551
8.33453950000012,3,"7",2,"tactile","success",4551
9.23889000000008,3,"3",2,"tactile","success",4551
7.46381640000004,3,"9",2,"tactile","success",4551
6.1925427000001,2,"8",2,"tactile","success",4551
8.17770840000003,2,"2",2,"tactile","success",4551
5.31964569999991,2,"4",2,"auditory","success",4551
5.55512400000021,2,"8",2,"auditory","success",4551
8.13652490000004,3,"9",2,"auditory","success",4551
5.56128459999991,2,"6",2,"auditory","success",4551
7.83348649999994,3,"7",2,"auditory","success",4551
9.1444676000001,3,"1",2,"auditory","success",4551
6.13453009999989,2,"2",2,"auditory","success",4551
8.41895790000012,3,"3",2,"auditory","success",4551
9.08757960000003,3,"9",3,"tactile","success",4551
6.08798949999982,2,"6",3,"tactile","success",4551
8.55312989999993,3,"3",3,"tactile","success",4551
5.39520040000002,2,"8",3,"tactile","success",4551
5.099512,2,"4",3,"tactile","success",4551
9.84917999999993,3,"1",3,"tactile","success",4551
9.5837947,3,"7",3,"tactile","success",4551
6.22276000000011,2,"2",3,"tactile","success",4551
5.75991750000003,2,"6",3,"auditory","success",4551
6.59572000000003,2,"2",3,"auditory","success",4551
6.9969329999999,3,"7",3,"auditory","success",4551
8.10235490000014,3,"1",3,"auditory","success",4551
4.59139269999991,2,"8",3,"auditory","success",4551
8.07948280000005,3,"3",3,"auditory","success",4551
5.22253780000005,2,"4",3,"auditory","success",4551
7.2890281,3,"9",3,"auditory","success",4551
17.2227892999999,4,"1",1,"tactile","success",5102
10.9051021,3,"9",1,"tactile","success",5102
7.21911610000006,2,"4",1,"tactile","success",5102
8.15742309999996,2,"2",1,"tactile","success",5102
7.91748129999996,3,"7",1,"tactile","success",5102
4.50129909999987,2,"8",1,"tactile","success",5102
5.76692230000003,2,"6",1,"tactile","success",5102
9.59028480000006,3,"3",1,"tactile","success",5102
7.64032900000007,3,"9",1,"auditory","exFail",5102
8.29383370000005,3,"3",1,"auditory","success",5102
5.41023649999988,2,"6",1,"auditory","success",5102
4.59407080000005,2,"8",1,"auditory","success",5102
8.10925640000005,3,"1",1,"auditory","success",5102
6.0771737,2,"4",1,"auditory","success",5102
4.93438519999995,2,"2",1,"auditory","success",5102
6.93468780000012,3,"7",1,"auditory","exFail",5102
5.94914760000006,3,"rep_9",1,"auditory","success",5102
5.4261876999999,3,"rep_7",1,"auditory","success",5102
7.48089259999983,3,"9",2,"tactile","exFail",5102
1.80472290000012,1,"1",2,"tactile","exFail",5102
5.03006389999996,2,"2",2,"tactile","success",5102
5.33003280000003,2,"6",2,"tactile","success",5102
4.35489729999995,2,"8",2,"tactile","success",5102
6.65543610000009,3,"3",2,"tactile","success",5102
4.43894619999992,2,"4",2,"tactile","success",5102
5.45118100000013,3,"7",2,"tactile","success",5102
6.16057649999993,3,"rep_9",2,"tactile","exFail",5102
6.90451179999991,3,"rep_1",2,"tactile","success",5102
6.31760269999995,3,"rep_9",2,"tactile","exFail",5102
6.46783830000004,3,"rep_9",2,"tactile","success",5102
4.04592669999988,1,"9",2,"auditory","exFail",5102
3.91539239999997,2,"8",2,"auditory","success",5102
4.40087650000009,2,"2",2,"auditory","success",5102
4.83454329999995,2,"4",2,"auditory","success",5102
6.83350079999991,4,"7",2,"auditory","success",5102
4.1477046,2,"6",2,"auditory","success",5102
6.61038280000002,3,"3",2,"auditory","success",5102
6.7031065000001,3,"1",2,"auditory","success",5102
6.44414870000014,3,"rep_9",2,"auditory","exFail",5102
7.49893279999992,3,"rep_9",2,"auditory","fail",5102
7.74843600000008,4,"9",3,"tactile","success",5102
5.00807680000003,2,"2",3,"tactile","success",5102
6.84093170000006,3,"1",3,"tactile","success",5102
4.13464599999998,2,"8",3,"tactile","success",5102
6.68877559999987,3,"3",3,"tactile","success",5102
4.60898830000019,2,"6",3,"tactile","success",5102
4.0603215000001,2,"4",3,"tactile","success",5102
4.57120209999994,3,"7",3,"tactile","success",5102
6.30422350000003,3,"3",3,"auditory","success",5102
4.39525649999996,2,"2",3,"auditory","success",5102
3.34700900000007,2,"8",3,"auditory","success",5102
6.22133900000017,4,"7",3,"auditory","success",5102
4.50584440000011,2,"4",3,"auditory","success",5102
5.84554889999981,3,"9",3,"auditory","success",5102
4.35999289999995,2,"6",3,"auditory","success",5102
6.33032990000015,3,"1",3,"auditory","success",5102
14.6939191,3,"7",1,"tactile","success",5257
12.7538687,4,"1",1,"tactile","success",5257
17.4130041,4,"6",1,"tactile","success",5257
20,5,"3",1,"tactile","fail",5257
5.32773099999997,2,"8",1,"tactile","success",5257
12.515679,4,"9",1,"tactile","success",5257
6.95904949999999,2,"4",1,"tactile","success",5257
7.68042969999999,2,"2",1,"tactile","success",5257
3.12875679999991,2,"8",1,"auditory","success",5257
5.73812969999994,3,"7",1,"auditory","success",5257
4.71072500000014,2,"2",1,"auditory","success",5257
6.96669840000004,3,"1",1,"auditory","success",5257
6.87923660000001,3,"3",1,"auditory","success",5257
5.15522919999989,2,"6",1,"auditory","success",5257
4.60547929999984,2,"4",1,"auditory","success",5257
8.99252969999998,3,"9",1,"auditory","exFail",5257
7.53220610000017,3,"rep_9",1,"auditory","success",5257
9.05831400000011,3,"7",2,"tactile","success",5257
10.5168552,4,"3",2,"tactile","exFail",5257
6.59145809999995,2,"2",2,"tactile","success",5257
6.05277940000019,2,"4",2,"tactile","success",5257
5.04683490000002,2,"8",2,"tactile","success",5257
5.69355010000004,2,"6",2,"tactile","success",5257
13.6241161,5,"9",2,"tactile","success",5257
8.60520919999999,3,"1",2,"tactile","success",5257
13.4974913000001,5,"rep_3",2,"tactile","success",5257
7.73637110000004,3,"3",2,"auditory","success",5257
4.75575600000002,2,"4",2,"auditory","success",5257
6.51039179999998,3,"7",2,"auditory","success",5257
5.33819519999997,2,"2",2,"auditory","success",5257
4.38786660000005,2,"8",2,"auditory","success",5257
8.24991760000012,3,"9",2,"auditory","success",5257
6.40848800000003,3,"1",2,"auditory","success",5257
5.12631510000006,2,"6",2,"auditory","success",5257
5.92613000000006,2,"4",3,"tactile","success",5257
9.45321580000018,4,"6",3,"tactile","success",5257
8.85493420000012,4,"9",3,"tactile","success",5257
6.37336160000018,3,"7",3,"tactile","success",5257
6.18827150000016,2,"2",3,"tactile","success",5257
12.5485659000001,4,"3",3,"tactile","success",5257
7.02107249999995,3,"1",3,"tactile","success",5257
4.86978109999995,2,"8",3,"tactile","success",5257
4.8978239999999,2,"4",3,"auditory","success",5257
4.58228959999997,2,"6",3,"auditory","success",5257
6.0769001000001,3,"1",3,"auditory","success",5257
6.86678039999993,3,"9",3,"auditory","success",5257
4.40482059999999,2,"2",3,"auditory","success",5257
4.50955550000003,2,"8",3,"auditory","success",5257
5.620766,3,"7",3,"auditory","success",5257
5.92706629999998,3,"3",3,"auditory","success",5257
9.74612810000008,3,"7",1,"tactile","success",6047
10.7350877,4,"1",1,"tactile","success",6047
5.54181949999997,2,"2",1,"tactile","success",6047
3.78828659999999,2,"6",1,"tactile","success",6047
4.94998810000004,3,"3",1,"tactile","success",6047
4.53812830000004,3,"9",1,"tactile","success",6047
3.34572600000001,2,"8",1,"tactile","success",6047
3.62434429999996,2,"4",1,"tactile","success",6047
5.05147030000001,3,"7",1,"auditory","success",6047
2.89553149999995,2,"8",1,"auditory","success",6047
2.9479505999999,2,"6",1,"auditory","success",6047
4.77316910000002,3,"1",1,"auditory","success",6047
4.60173630000008,3,"9",1,"auditory","success",6047
3.56131790000006,2,"4",1,"auditory","success",6047
4.38991759999999,2,"2",1,"auditory","success",6047
4.98297609999997,3,"3",1,"auditory","success",6047
5.88428899999997,3,"3",2,"tactile","success",6047
3.74793289999991,2,"2",2,"tactile","success",6047
2.90052580000008,2,"6",2,"tactile","success",6047
3.04638620000003,2,"4",2,"tactile","success",6047
3.45942170000012,3,"7",2,"tactile","success",6047
3.79106810000007,3,"9",2,"tactile","success",6047
2.75546660000009,2,"8",2,"tactile","success",6047
4.96860790000005,3,"1",2,"tactile","success",6047
3.06512730000009,2,"4",2,"auditory","success",6047
4.38396749999993,3,"3",2,"auditory","success",6047
3.70081490000007,3,"9",2,"auditory","success",6047
4.23176150000018,3,"7",2,"auditory","success",6047
3.89509150000004,2,"2",2,"auditory","success",6047
4.34040950000008,3,"1",2,"auditory","success",6047
2.53668930000003,2,"8",2,"auditory","success",6047
2.90526619999991,2,"6",2,"auditory","success",6047
3.04018830000018,2,"8",3,"tactile","success",6047
2.56431670000006,2,"4",3,"tactile","success",6047
3.25620159999994,3,"7",3,"tactile","success",6047
3.96512430000007,3,"3",3,"tactile","success",6047
2.55991590000008,2,"6",3,"tactile","success",6047
3.50247219999983,2,"2",3,"tactile","success",6047
3.5761559,3,"9",3,"tactile","success",6047
4.40922860000001,3,"1",3,"tactile","success",6047
20,4,"7",1,"tactile","fail",6308
13.9523657999998,2,"2",1,"tactile","success",6308
5.9317160999999,2,"8",1,"tactile","success",6308
9.09496090000016,2,"4",1,"tactile","success",6308
10.9714615999999,4,"1",1,"tactile","success",6308
8.53842550000013,3,"3",1,"tactile","success",6308
5.6848250999999,3,"9",1,"tactile","success",6308
3.60440569999992,2,"6",1,"tactile","success",6308
3.62004089999982,2,"8",1,"auditory","success",6308
5.21915190000004,3,"1",1,"auditory","success",6308
5.06126530000006,3,"3",1,"auditory","success",6308
3.3836194999999,2,"2",1,"auditory","success",6308
3.51618389999999,2,"6",1,"auditory","success",6308
4.75351799999999,3,"7",1,"auditory","success",6308
3.51746789999993,2,"4",1,"auditory","success",6308
4.06573580000008,3,"9",1,"auditory","success",6308
3.17165920000002,2,"6",2,"tactile","success",6308
3.93787220000013,3,"9",2,"tactile","success",6308
3.21335710000017,3,"7",2,"tactile","success",6308
2.4486417999999,2,"8",2,"tactile","success",6308
5.40146290000007,4,"1",2,"tactile","success",6308
2.84932549999985,2,"4",2,"tactile","success",6308
4.77019079999991,3,"3",2,"tactile","success",6308
3.30676229999972,2,"2",2,"tactile","success",6308
4.29504069999984,3,"1",2,"auditory","success",6308
3.6841316,3,"9",2,"auditory","success",6308
2.91679090000025,2,"4",2,"auditory","success",6308
5.0312684999999,4,"7",2,"auditory","success",6308
3.08398450000004,2,"6",2,"auditory","success",6308
2.7892882000001,2,"8",2,"auditory","success",6308
3.03626759999997,2,"2",2,"auditory","success",6308
3.81381090000014,3,"3",2,"auditory","success",6308
3.26144359999989,2,"6",3,"tactile","success",6308
3.9387357999999,3,"3",3,"tactile","success",6308
3.24121930000001,3,"9",3,"tactile","success",6308
2.83716619999996,2,"4",3,"tactile","success",6308
2.62720029999991,2,"8",3,"tactile","success",6308
3.06257659999983,2,"2",3,"tactile","success",6308
4.80903100000023,3,"1",3,"tactile","success",6308
3.26811730000009,3,"7",3,"tactile","success",6308
3.03393599999981,2,"2",3,"auditory","success",6308
4.2650851999997,3,"9",3,"auditory","success",6308
3.41056419999995,2,"6",3,"auditory","success",6308
3.77191459999995,3,"1",3,"auditory","success",6308
4.57128220000004,3,"3",3,"auditory","success",6308
4.28779209999993,3,"7",3,"auditory","success",6308
3.80276630000026,2,"4",3,"auditory","success",6308
3.07822759999999,2,"8",3,"auditory","success",6308
5.22047590000011,2,"4",1,"tactile","success",6553
11.1636676999999,4,"9",1,"tactile","success",6553
6.07124180000005,3,"7",1,"tactile","success",6553
20,5,"1",1,"tactile","fail",6553
11.3990578,3,"3",1,"tactile","success",6553
4.35174619999998,2,"2",1,"tactile","success",6553
12.1471091999999,4,"6",1,"tactile","success",6553
3.28662420000001,2,"8",1,"tactile","success",6553
3.99162479999995,2,"2",1,"auditory","success",6553
4.72900540000001,3,"1",1,"auditory","success",6553
4.33378790000006,3,"3",1,"auditory","success",6553
2.74938029999998,2,"8",1,"auditory","success",6553
2.91982159999998,2,"4",1,"auditory","success",6553
3.97483299999999,3,"9",1,"auditory","success",6553
3.42039169999998,3,"7",1,"auditory","success",6553
2.74807540000006,2,"6",1,"auditory","success",6553
3.35518339999999,2,"2",2,"tactile","success",6553
3.31204170000001,2,"4",2,"tactile","success",6553
2.36703699999998,2,"8",2,"tactile","success",6553
5.6954338999999,4,"9",2,"tactile","success",6553
3.35085950000007,2,"6",2,"tactile","success",6553
8.71421910000004,4,"1",2,"tactile","success",6553
3.77631900000006,2,"7",2,"tactile","success",6553
7.84612879999986,3,"3",2,"tactile","success",6553
3.34536320000007,2,"2",2,"auditory","success",6553
2.75648589999992,2,"6",2,"auditory","success",6553
4.57353969999986,3,"3",2,"auditory","success",6553
3.73662420000005,3,"9",2,"auditory","success",6553
2.7934494000001,2,"4",2,"auditory","success",6553
2.43087930000002,2,"8",2,"auditory","success",6553
3.61736859999996,3,"1",2,"auditory","success",6553
3.46061420000001,3,"7",2,"auditory","success",6553
2.73551120000002,2,"6",3,"tactile","success",6553
2.37965459999987,2,"8",3,"tactile","success",6553
10.6102714000001,5,"1",3,"tactile","success",6553
3.92439760000025,3,"9",3,"tactile","success",6553
6.01749800000016,3,"4",3,"tactile","success",6553
3.81925699999965,3,"7",3,"tactile","success",6553
5.02258120000033,3,"3",3,"tactile","success",6553
3.95875300000034,2,"2",3,"tactile","success",6553
3.5581457000003,3,"9",3,"auditory","success",6553
2.99008840000033,2,"2",3,"auditory","success",6553
2.70701380000037,2,"6",3,"auditory","success",6553
4.3650219000001,3,"3",3,"auditory","success",6553
3.3375331000002,3,"7",3,"auditory","success",6553
4.98055419999991,3,"1",3,"auditory","success",6553
2.20069429999967,2,"8",3,"auditory","exFail",6553
2.92439960000002,2,"4",3,"auditory","success",6553
2.55226660000017,2,"rep_8",3,"auditory","success",6553
20,5,"1",1,"tactile","fail",6872
2.15986240000007,1,"6",1,"tactile","exFail",6872
9.89433540000005,2,"8",1,"tactile","success",6872
9.76123779999989,3,"7",1,"tactile","success",6872
7.01617909999982,2,"4",1,"tactile","success",6872
15.1308593000001,3,"3",1,"tactile","success",6872
8.10017739999989,2,"2",1,"tactile","success",6872
10.9744275,3,"9",1,"tactile","success",6872
7.57103710000001,2,"rep_6",1,"tactile","success",6872
8.30871390000016,2,"2",1,"auditory","success",6872
10.4283114999998,3,"1",1,"auditory","success",6872
5.05305989999988,2,"8",1,"auditory","success",6872
7.63504699999999,3,"7",1,"auditory","success",6872
6.15018039999995,2,"4",1,"auditory","success",6872
9.8416487999998,3,"3",1,"auditory","success",6872
8.77353710000011,3,"9",1,"auditory","success",6872
6.39780420000011,2,"6",1,"auditory","success",6872
6.03686290000019,2,"2",2,"tactile","success",6872
9.0849518,3,"3",2,"tactile","success",6872
4.65193439999985,2,"8",2,"tactile","success",6872
9.57225569999991,3,"1",2,"tactile","success",6872
8.18419300000005,3,"9",2,"tactile","success",6872
6.48250780000012,3,"7",2,"tactile","success",6872
4.48671979999995,2,"6",2,"tactile","success",6872
10.0722350000001,7,"4",2,"tactile","exFail",6872
4.76466660000006,2,"rep_4",2,"tactile","success",6872
5.01231209999992,2,"4",2,"auditory","success",6872
6.02975489999994,2,"2",2,"auditory","success",6872
6.24152509999999,3,"7",2,"auditory","success",6872
7.62687389999996,3,"1",2,"auditory","success",6872
8.65262269999994,3,"9",2,"auditory","success",6872
5.38519480000014,2,"6",2,"auditory","success",6872
7.77348710000001,3,"3",2,"auditory","success",6872
4.07244700000001,2,"8",2,"auditory","success",6872
7.47946609999985,3,"9",3,"tactile","success",6872
8.78888209999991,3,"3",3,"tactile","success",6872
8.23843710000006,3,"1",3,"tactile","success",6872
5.88576149999994,3,"7",3,"tactile","success",6872
5.14652609999985,2,"6",3,"tactile","success",6872
3.84744550000005,2,"8",3,"tactile","success",6872
4.05856319999998,2,"4",3,"tactile","success",6872
5.56418049999979,2,"2",3,"tactile","success",6872
4.62271969999983,2,"6",3,"auditory","success",6872
3.51725250000004,2,"8",3,"auditory","success",6872
4.97330750000015,3,"7",3,"auditory","success",6872
6.25829079999994,3,"3",3,"auditory","success",6872
3.83374439999989,2,"4",3,"auditory","success",6872
4.26091689999998,2,"2",3,"auditory","success",6872
