"time","num_instructions","location","block","condition","success","participant_id"
5.55821480000009,3,"9",3,"auditory","success",6872
7.57336669999995,4,"1",3,"auditory","success",6872
12.5196894999999,3,"3",1,"auditory","success",7193
7.02787089999993,3,"7",1,"auditory","success",7193
5.98926869999991,2,"2",1,"auditory","success",7193
5.67420250000009,3,"1",1,"auditory","success",7193
3.6487932,2,"4",1,"auditory","success",7193
3.64682560000006,2,"8",1,"auditory","success",7193
3.56965319999995,2,"6",1,"auditory","success",7193
4.33590090000007,3,"9",1,"auditory","success",7193
3.01266839999994,2,"6",1,"tactile","success",7193
4.09052990000009,2,"2",1,"tactile","success",7193
20,7,"4",1,"tactile","fail",7193
1.00544769999988,1,"8",1,"tactile","exFail",7193
8.14376829999992,3,"1",1,"tactile","success",7193
4.85017370000014,3,"7",1,"tactile","success",7193
5.76051119999988,3,"3",1,"tactile","success",7193
4.59601889999999,3,"9",1,"tactile","success",7193
3.2223864,2,"rep_8",1,"tactile","success",7193
5.0959170000001,3,"3",2,"auditory","success",7193
4.04219390000003,3,"1",2,"auditory","success",7193
3.03796539999985,2,"4",2,"auditory","success",7193
3.43229539999993,2,"2",2,"auditory","success",7193
3.20402399999989,2,"8",2,"auditory","success",7193
3.2272516999999,2,"6",2,"auditory","success",7193
4.33825899999988,3,"9",2,"auditory","success",7193
3.87519109999994,3,"7",2,"auditory","success",7193
3.44961200000012,2,"4",2,"tactile","success",7193
4.54676199999994,3,"1",2,"tactile","success",7193
3.11236759999997,2,"6",2,"tactile","success",7193
3.87656129999982,2,"2",2,"tactile","success",7193
3.6264122,3,"7",2,"tactile","success",7193
5.2115652,3,"3",2,"tactile","success",7193
4.19967859999997,3,"9",2,"tactile","success",7193
2.99921659999995,2,"8",2,"tactile","success",7193
3.73658660000001,2,"2",3,"auditory","success",7193
4.49890159999995,4,"9",3,"auditory","success",7193
2.65598960000011,2,"8",3,"auditory","success",7193
3.69135469999992,3,"7",3,"auditory","success",7193
4.1486632000001,3,"1",3,"auditory","success",7193
5.42640809999989,2,"4",3,"auditory","success",7193
2.84332559999984,2,"6",3,"auditory","success",7193
4.40126630000009,3,"3",3,"auditory","success",7193
3.81163430000015,3,"9",3,"tactile","success",7193
3.01892380000004,2,"4",3,"tactile","success",7193
4.50039820000006,3,"1",3,"tactile","success",7193
4.76380180000001,3,"3",3,"tactile","success",7193
2.72707680000008,2,"6",3,"tactile","success",7193
3.20093109999993,2,"2",3,"tactile","success",7193
3.58416550000015,3,"7",3,"tactile","success",7193
2.23745529999997,2,"8",3,"tactile","success",7193
8.9354358999999,2,"6",1,"auditory","success",7798
6.64714189999995,2,"2",1,"auditory","success",7798
8.03574400000002,3,"1",1,"auditory","success",7798
5.54442779999999,3,"3",1,"auditory","success",7798
4.90495299999998,3,"7",1,"auditory","success",7798
4.05403369999999,2,"8",1,"auditory","success",7798
3.83588280000004,2,"4",1,"auditory","success",7798
5.24958979999997,3,"9",1,"auditory","success",7798
5.71211519999997,3,"9",1,"tactile","success",7798
12.9895670999999,5,"3",1,"tactile","success",7798
3.98261649999995,2,"4",1,"tactile","success",7798
4.76326770000014,2,"6",1,"tactile","success",7798
5.34781109999994,3,"7",1,"tactile","success",7798
7.96450789999994,4,"1",1,"tactile","success",7798
3.63046880000002,2,"8",1,"tactile","success",7798
4.36496349999993,2,"2",1,"tactile","success",7798
4.63670579999985,2,"2",2,"auditory","success",7798
3.19325430000004,2,"8",2,"auditory","success",7798
3.61431349999998,2,"4",2,"auditory","success",7798
4.94662540000013,3,"9",2,"auditory","success",7798
5.12284270000009,3,"1",2,"auditory","success",7798
5.45184289999997,3,"3",2,"auditory","success",7798
5.03337460000012,3,"7",2,"auditory","success",7798
3.83329979999985,2,"6",2,"auditory","success",7798
3.67112970000017,2,"4",2,"tactile","success",7798
5.01694129999987,3,"9",2,"tactile","success",7798
2.98345029999996,2,"8",2,"tactile","success",7798
3.87319259999981,2,"6",2,"tactile","success",7798
6.84310589999995,3,"1",2,"tactile","success",7798
3.94097889999989,2,"2",2,"tactile","success",7798
6.81418529999996,5,"7",2,"tactile","success",7798
5.94941410000001,3,"3",2,"tactile","success",7798
4.61005260000002,3,"9",3,"auditory","success",7798
4.22815900000001,3,"7",3,"auditory","success",7798
3.95997510000007,2,"2",3,"auditory","success",7798
4.13621330000001,2,"6",3,"auditory","success",7798
5.47711290000007,3,"3",3,"auditory","success",7798
5.04100010000002,3,"1",3,"auditory","success",7798
5.5098845,2,"4",3,"auditory","success",7798
2.85376960000008,2,"8",3,"auditory","success",7798
4.00570889999995,3,"9",3,"tactile","success",7798
2.88662420000014,2,"8",3,"tactile","success",7798
4.78293740000004,3,"3",3,"tactile","success",7798
5.1936681000002,3,"1",3,"tactile","success",7798
4.84029289999989,3,"7",3,"tactile","success",7798
3.65397549999989,2,"6",3,"tactile","success",7798
3.74467449999997,2,"4",3,"tactile","success",7798
3.8663411,2,"2",3,"tactile","success",7798
11.0905083,2,"4",1,"auditory","success",8262
8.91724339999996,3,"3",1,"auditory","success",8262
7.15776879999999,3,"1",1,"auditory","success",8262
3.43009869999992,2,"8",1,"auditory","success",8262
4.23446899999999,2,"6",1,"auditory","success",8262
4.02429690000008,2,"2",1,"auditory","success",8262
4.8332425000001,3,"9",1,"auditory","success",8262
4.61436660000004,3,"7",1,"auditory","success",8262
3.1272985999999,2,"8",1,"tactile","success",8262
5.25576230000001,3,"1",1,"tactile","success",8262
4.43310659999997,2,"4",1,"tactile","success",8262
4.16738140000007,2,"2",1,"tactile","success",8262
3.74112979999995,2,"6",1,"tactile","success",8262
4.71578389999991,3,"7",1,"tactile","success",8262
5.46188200000006,3,"9",1,"tactile","success",8262
6.67119300000013,4,"3",1,"tactile","success",8262
5.63903419999997,3,"3",2,"auditory","success",8262
3.23435900000004,2,"4",2,"auditory","success",8262
3.90057410000009,2,"2",2,"auditory","success",8262
2.72966270000006,2,"8",2,"auditory","success",8262
3.41048720000003,2,"6",2,"auditory","success",8262
4.37650159999998,3,"9",2,"auditory","success",8262
5.07770440000013,3,"1",2,"auditory","success",8262
4.92636790000006,3,"7",2,"auditory","success",8262
5.54380769999989,3,"1",2,"tactile","success",8262
2.68708750000019,2,"8",2,"tactile","success",8262
3.0939292999999,2,"4",2,"tactile","success",8262
5.35101769999983,3,"3",2,"tactile","success",8262
4.24707610000019,3,"7",2,"tactile","success",8262
5.91131920000021,3,"9",2,"tactile","success",8262
3.70468490000007,2,"2",2,"tactile","success",8262
3.75265370000011,2,"6",2,"tactile","success",8262
5.17085350000002,3,"1",3,"auditory","success",8262
2.8260772000001,2,"8",3,"auditory","success",8262
3.27799759999994,2,"4",3,"auditory","success",8262
3.53476070000011,2,"2",3,"auditory","success",8262
4.25812210000004,3,"9",3,"auditory","success",8262
3.27178230000004,2,"6",3,"auditory","success",8262
4.96432389999995,3,"3",3,"auditory","success",8262
4.47774330000016,3,"7",3,"auditory","success",8262
3.6723113999999,2,"6",3,"tactile","success",8262
4.68552650000015,3,"9",3,"tactile","success",8262
4.71872179999991,3,"3",3,"tactile","success",8262
4.06128620000004,3,"7",3,"tactile","success",8262
3.10317569999984,2,"4",3,"tactile","success",8262
5.31901100000005,3,"1",3,"tactile","success",8262
2.64001440000015,2,"8",3,"tactile","success",8262
6.91965679999998,4,"2",3,"tactile","success",8262
13.3054932,4,"7",1,"auditory","success",8318
12.5556999,3,"9",1,"auditory","success",8318
14.8055709999999,3,"3",1,"auditory","exFail",8318
12.2141613000001,4,"1",1,"auditory","success",8318
6.26891279999995,2,"4",1,"auditory","success",8318
6.39054120000014,2,"6",1,"auditory","success",8318
7.6149547,2,"2",1,"auditory","success",8318
5.32122839999988,2,"8",1,"auditory","success",8318
6.34194230000003,2,"rep_3",1,"auditory","exFail",8318
10.4438826000001,3,"rep_3",1,"auditory","success",8318
4.89744799999994,2,"8",1,"tactile","success",8318
5.18857979999984,2,"6",1,"tactile","success",8318
7.56134530000008,3,"9",1,"tactile","success",8318
5.09450820000006,2,"4",1,"tactile","success",8318
8.50090030000001,3,"1",1,"tactile","success",8318
7.10625429999982,4,"7",1,"tactile","success",8318
9.47090630000002,3,"3",1,"tactile","success",8318
6.33962569999994,2,"2",1,"tactile","success",8318
5.85595579999995,4,"7",2,"auditory","success",8318
6.07556780000004,3,"1",2,"auditory","success",8318
5.0814077,2,"4",2,"auditory","success",8318
7.06096359999992,3,"9",2,"auditory","success",8318
7.80552790000002,3,"3",2,"auditory","success",8318
5.00697850000006,2,"6",2,"auditory","success",8318
4.46031500000004,2,"8",2,"auditory","success",8318
6.31834150000009,2,"2",2,"auditory","success",8318
8.38380230000007,4,"1",2,"tactile","success",8318
7.18890730000021,4,"3",2,"tactile","success",8318
5.73622189999992,4,"7",2,"tactile","success",8318
4.37637549999999,2,"4",2,"tactile","success",8318
5.65578049999999,3,"9",2,"tactile","success",8318
5.55611920000001,2,"6",2,"tactile","success",8318
5.91841039999986,2,"2",2,"tactile","success",8318
3.95856200000003,2,"8",2,"tactile","success",8318
5.40446100000008,2,"2",3,"auditory","success",8318
8.26629920000005,3,"1",3,"auditory","success",8318
3.97660309999992,2,"8",3,"auditory","success",8318
6.15378010000018,3,"7",3,"auditory","success",8318
4.48188359999995,2,"4",3,"auditory","success",8318
7.02761979999991,3,"9",3,"auditory","success",8318
6.8918713999999,3,"3",3,"auditory","success",8318
4.7639435000001,2,"6",3,"auditory","success",8318
4.70084469999983,2,"6",3,"tactile","success",8318
6.03018840000004,2,"2",3,"tactile","success",8318
6.22113639999998,4,"7",3,"tactile","success",8318
4.30058570000006,2,"8",3,"tactile","success",8318
6.61128380000014,3,"3",3,"tactile","success",8318
6.31360749999999,3,"1",3,"tactile","success",8318
4.23551639999982,2,"4",3,"tactile","success",8318
5.29064600000015,3,"9",3,"tactile","success",8318
8.9949572999999,3,"9",1,"auditory","success",8319
6.43142380000018,3,"1",1,"auditory","success",8319
3.96690820000003,2,"2",1,"auditory","success",8319
7.55567069999984,3,"7",1,"auditory","success",8319
3.4943667,2,"6",1,"auditory","success",8319
3.50834699999996,2,"8",1,"auditory","success",8319
4.90512250000006,3,"3",1,"auditory","success",8319
5.36774179999998,2,"4",1,"auditory","success",8319
5.33091549999995,2,"6",1,"tactile","success",8319
4.5002856000001,2,"4",1,"tactile","success",8319
6.23146310000016,3,"3",1,"tactile","success",8319
6.16509470000005,3,"1",1,"tactile","success",8319
4.29233270000009,2,"8",1,"tactile","success",8319
5.84944819999987,3,"9",1,"tactile","success",8319
5.69002300000011,3,"7",1,"tactile","success",8319
4.3309635999999,2,"2",1,"tactile","success",8319
5.36960769999996,2,"4",2,"auditory","success",8319
6.72238190000007,3,"7",2,"auditory","success",8319
6.78318310000009,3,"1",2,"auditory","success",8319
4.53810569999996,2,"6",2,"auditory","success",8319
5.4866834999998,3,"3",2,"auditory","success",8319
4.14027490000012,2,"2",2,"auditory","success",8319
5.2588318999999,3,"9",2,"auditory","success",8319
3.19131390000007,2,"8",2,"auditory","success",8319
7.33831459999988,3,"1",2,"tactile","success",8319
4.36811239999997,2,"4",2,"tactile","success",8319
6.23195989999999,3,"9",2,"tactile","success",8319
3.29039190000003,2,"8",2,"tactile","success",8319
4.90629290000015,2,"6",2,"tactile","success",8319
4.48829039999987,2,"2",2,"tactile","success",8319
5.60116489999996,3,"7",2,"tactile","success",8319
5.6978845000001,3,"3",2,"tactile","success",8319
6.06089040000006,3,"9",3,"auditory","success",8319
4.52262370000017,2,"2",3,"auditory","success",8319
3.3430687,2,"8",3,"auditory","success",8319
6.83209719999991,3,"1",3,"auditory","success",8319
4.66029400000002,2,"4",3,"auditory","success",8319
4.28060060000007,2,"6",3,"auditory","success",8319
5.9709071000002,3,"3",3,"auditory","success",8319
6.28796980000016,3,"7",3,"auditory","success",8319
5.08655629999998,3,"7",3,"tactile","success",8319
3.83163070000001,2,"4",3,"tactile","success",8319
3.86058750000007,2,"6",3,"tactile","success",8319
5.41836379999995,3,"3",3,"tactile","success",8319
5.11807789999989,3,"9",3,"tactile","success",8319
5.45877040000005,2,"2",3,"tactile","success",8319
6.13639580000017,3,"1",3,"tactile","success",8319
3.13781909999989,2,"8",3,"tactile","success",8319
16.5552973000001,2,"8",1,"auditory","success",8367
14.0002391999999,3,"9",1,"auditory","success",8367
16.4852475,3,"3",1,"auditory","success",8367
16.9605524000001,3,"1",1,"auditory","success",8367
15.3472589,2,"2",1,"auditory","success",8367
18.7532574000002,3,"7",1,"auditory","exFail",8367
11.684665,2,"4",1,"auditory","exFail",8367
9.26580250000006,2,"6",1,"auditory","success",8367
13.3443941999999,3,"rep_7",1,"auditory","success",8367
9.89160979999997,2,"rep_4",1,"auditory","success",8367
15.8098812999999,3,"9",1,"tactile","success",8367
9.4726298999999,2,"6",1,"tactile","fail",8367
8.1511258999999,2,"1",1,"tactile","fail",8367
9.26360629999999,3,"7",1,"tactile","success",8367
1.52219730000002,1,"3",1,"tactile","success",8367
6.25600870000017,2,"4",1,"tactile","success",8367
4.46266749999995,2,"8",1,"tactile","exFail",8367
7.38961260000019,2,"2",1,"tactile","success",8367
4.69939619999991,2,"rep_8",1,"tactile","success",8367
9.13221450000015,3,"3",2,"auditory","success",8367
6.55229510000004,2,"4",2,"auditory","success",8367
5.56437669999991,2,"8",2,"auditory","success",8367
10.2015588999998,3,"7",2,"auditory","success",8367
6.45727399999987,2,"6",2,"auditory","success",8367
9.4010667,3,"9",2,"auditory","success",8367
8.9190372999999,3,"1",2,"auditory","success",8367
5.63305550000018,2,"2",2,"auditory","success",8367
7.3630063999999,3,"7",2,"tactile","success",8367
4.48525539999991,2,"8",2,"tactile","success",8367
7.30896589999998,2,"3",2,"tactile","success",8367
9.42336759999989,3,"9",2,"tactile","success",8367
7.98716829999989,2,"6",2,"tactile","success",8367
5.37915069999985,2,"4",2,"tactile","success",8367
8.90417810000008,3,"1",2,"tactile","success",8367
6.48154920000002,2,"2",2,"tactile","success",8367
8.15519949999998,3,"7",3,"auditory","success",8367
5.5224912000001,2,"2",3,"auditory","success",8367
7.08912009999995,3,"1",3,"auditory","success",8367
3.93248249999988,1,"8",3,"auditory","exFail",8367
7.45384910000007,3,"3",3,"auditory","success",8367
6.25747230000002,2,"6",3,"auditory","success",8367
5.19497920000003,2,"4",3,"auditory","success",8367
6.83586339999988,3,"9",3,"auditory","success",8367
4.51402099999996,2,"rep_8",3,"auditory","success",8367
5.3457456000001,2,"4",3,"tactile","success",8367
10.2456341,3,"9",3,"tactile","success",8367
5.96504489999984,3,"6",3,"tactile","exFail",8367
8.25790670000015,3,"7",3,"tactile","success",8367
9.3522190000001,3,"3",3,"tactile","success",8367
5.18819860000008,2,"8",3,"tactile","success",8367
8.19854659999987,3,"1",3,"tactile","success",8367
5.92452409999987,2,"2",3,"tactile","success",8367
5.63273449999997,2,"rep_6",3,"tactile","success",8367
13.3251259000001,2,"4",1,"auditory","success",8542
19.6285934999999,3,"1",1,"auditory","success",8542
13.8481267999998,3,"7",1,"auditory","success",8542
9.2778952000001,2,"8",1,"auditory","success",8542
9.37745619999987,2,"6",1,"auditory","success",8542
13.7409012999999,3,"9",1,"auditory","success",8542
17.5055221,3,"3",1,"auditory","success",8542
14.6580543,2,"2",1,"auditory","success",8542
19.9132665,3,"7",1,"tactile","success",8542
12.2711111000001,3,"4",1,"tactile","success",8542
16.5392819000001,3,"9",1,"tactile","success",8542
20,3,"1",1,"tactile","fail",8542
17.5837263000001,3,"3",1,"tactile","success",8542
12.5052613999999,2,"2",1,"tactile","success",8542
8.54771819999996,2,"8",1,"tactile","success",8542
10.633851,3,"6",1,"tactile","success",8542
7.14164330000017,2,"8",2,"auditory","success",8542
10.1747527,3,"6",2,"auditory","success",8542
10.4621140000002,2,"2",2,"auditory","success",8542
9.87388899999996,3,"4",2,"auditory","success",8542
15.2043908000001,3,"1",2,"auditory","success",8542
12.1950339,3,"7",2,"auditory","success",8542
13.4110441,3,"3",2,"auditory","success",8542
10.3819470000001,3,"9",2,"auditory","success",8542
10.7713781,3,"7",2,"tactile","success",8542
13.1569165000001,3,"3",2,"tactile","success",8542
1.82343539999988,1,"2",2,"tactile","exFail",8542
9.70726430000013,3,"6",2,"tactile","success",8542
16.6690377999998,3,"1",2,"tactile","success",8542
7.2694590000001,2,"8",2,"tactile","success",8542
9.19299520000004,3,"9",2,"tactile","success",8542
7.00960789999999,2,"4",2,"tactile","success",8542
10.178279,2,"rep_2",2,"tactile","success",8542
8.98738849999995,3,"7",3,"auditory","success",8542
9.22471489999998,3,"4",3,"auditory","success",8542
8.95937049999998,2,"2",3,"auditory","success",8542
9.58233359999986,3,"9",3,"auditory","success",8542
12.3014151,3,"3",3,"auditory","success",8542
6.01379410000004,2,"8",3,"auditory","success",8542
14.3244436,3,"1",3,"auditory","success",8542
7.13915170000018,2,"6",3,"auditory","success",8542
12.296505,3,"3",3,"tactile","success",8542
13.4305376,3,"1",3,"tactile","success",8542
5.89719049999985,2,"6",3,"tactile","success",8542
7.34438099999988,2,"4",3,"tactile","success",8542
8.73021369999992,3,"9",3,"tactile","success",8542
4.8175020000001,2,"8",3,"tactile","success",8542
7.7084026,3,"7",3,"tactile","success",8542
8.0489313999999,2,"2",3,"tactile","success",8542
13.5351661,3,"1",1,"auditory","success",9103
8.20039550000001,3,"9",1,"auditory","success",9103
8.83484700000008,3,"3",1,"auditory","success",9103
5.38151369999991,2,"2",1,"auditory","success",9103
4.49305320000008,2,"8",1,"auditory","success",9103
4.4223829,2,"6",1,"auditory","success",9103
4.48756750000007,2,"4",1,"auditory","success",9103
5.9738562,4,"7",1,"auditory","success",9103
5.59091649999982,3,"7",1,"tactile","success",9103
12.1624956999999,4,"4",1,"tactile","success",9103
7.61185119999982,3,"3",1,"tactile","success",9103
4.46337059999996,2,"8",1,"tactile","success",9103
9.85885310000003,4,"6",1,"tactile","success",9103
5.02535220000004,2,"2",1,"tactile","success",9103
14.9178735999999,4,"9",1,"tactile","success",9103
12.8736336999998,5,"1",1,"tactile","success",9103
5.24102860000016,3,"1",2,"auditory","success",9103
5.03013459999988,2,"6",2,"auditory","success",9103
3.70125030000008,2,"8",2,"auditory","success",9103
4.52139549999993,3,"9",2,"auditory","success",9103
5.57400370000005,3,"7",2,"auditory","success",9103
4.2093284,2,"4",2,"auditory","success",9103
4.4151832,2,"2",2,"auditory","success",9103
5.80163199999993,3,"3",2,"auditory","success",9103
6.74682400000006,3,"3",2,"tactile","success",9103
4.9525900000001,2,"6",2,"tactile","success",9103
5.00900339999998,3,"7",2,"tactile","success",9103
6.13361359999999,3,"9",2,"tactile","success",9103
4.42101860000002,2,"8",2,"tactile","success",9103
4.53433399999994,2,"4",2,"tactile","success",9103
5.49111010000001,3,"1",2,"tactile","success",9103
10.341062,4,"2",2,"tactile","success",9103
3.99063169999999,2,"6",3,"auditory","success",9103
3.41940829999999,2,"2",3,"auditory","success",9103
3.95635199999992,2,"8",3,"auditory","success",9103
5.90462350000007,3,"3",3,"auditory","success",9103
4.03002829999991,2,"4",3,"auditory","success",9103
4.80401719999986,3,"1",3,"auditory","success",9103
5.80102690000012,3,"9",3,"auditory","success",9103
4.67170529999999,3,"7",3,"auditory","success",9103
4.62818860000016,3,"7",3,"tactile","success",9103
6.71749650000015,3,"9",3,"tactile","success",9103
5.03824039999995,2,"6",3,"tactile","success",9103
6.37732860000006,3,"1",3,"tactile","success",9103
4.28129320000016,2,"4",3,"tactile","success",9103
6.57964609999999,3,"3",3,"tactile","success",9103
8.74169440000014,4,"2",3,"tactile","success",9103
4.7077111000001,2,"8",3,"tactile","success",9103
13.5169165,2,"6",1,"auditory","exFail",9506
18.5105701,2,"2",1,"auditory","exFail",9506
14.1455853,3,"3",1,"auditory","success",9506
9.66451829999983,3,"9",1,"auditory","success",9506
5.74301990000004,2,"4",1,"auditory","success",9506
10.1386484,3,"1",1,"auditory","success",9506
10.0604286,3,"7",1,"auditory","fail",9506
3.69011670000009,2,"8",1,"auditory","success",9506
4.42165269999987,2,"rep_6",1,"auditory","success",9506
6.22955559999991,2,"rep_2",1,"auditory","success",9506
9.89382509999996,2,"6",1,"tactile","fail",9506
17.0229308999999,4,"3",1,"tactile","success",9506
11.0652266,3,"9",1,"tactile","success",9506
8.08125029999997,2,"4",1,"tactile","fail",9506
5.39442289999988,2,"2",1,"tactile","success",9506
13.0182288999999,4,"1",1,"tactile","fail",9506
18.4710465000001,4,"7",1,"tactile","fail",9506
5.77803340000014,2,"8",1,"tactile","success",9506
12.6982078999999,3,"7",2,"auditory","fail",9506
4.58711280000011,1,"2",2,"auditory","exFail",9506
9.76530720000005,3,"9",2,"auditory","success",9506
11.6090512000001,3,"3",2,"auditory","success",9506
8.14135349999992,2,"4",2,"auditory","success",9506
9.84565040000007,3,"1",2,"auditory","success",9506
5.3103701,2,"8",2,"auditory","success",9506
6.27982040000006,2,"6",2,"auditory","success",9506
6.76800620000017,2,"rep_2",2,"auditory","success",9506
15.2579713999999,3,"3",2,"tactile","success",9506
8.99975619999987,3,"9",2,"tactile","success",9506
9.85294840000006,3,"7",2,"tactile","success",9506
8.99122129999978,2,"4",2,"tactile","success",9506
11.2648469000001,3,"1",2,"tactile","success",9506
6.7021149000002,2,"2",2,"tactile","success",9506
4.43683379999993,2,"8",2,"tactile","success",9506
5.81444899999997,2,"6",2,"tactile","success",9506
7.33708320000005,3,"7",3,"auditory","success",9506
4.66889560000027,2,"6",3,"auditory","success",9506
3.8471341999998,2,"8",3,"auditory","success",9506
8.6243786,3,"3",3,"auditory","success",9506
9.03872450000017,3,"1",3,"auditory","success",9506
6.52924680000024,3,"9",3,"auditory","success",9506
5.13772870000003,2,"2",3,"auditory","success",9506
5.02605380000023,2,"4",3,"auditory","success",9506
9.33654979999983,3,"1",3,"tactile","success",9506
5.55873539999993,2,"2",3,"tactile","success",9506
7.33974469999976,3,"7",3,"tactile","success",9506
8.26732040000024,3,"3",3,"tactile","success",9506
8.39887970000018,2,"6",3,"tactile","success",9506
7.68847520000008,2,"4",3,"tactile","success",9506
8.83461070000021,3,"9",3,"tactile","success",9506
5.23668240000006,2,"8",3,"tactile","success",9506
17.2451308000001,3,"7",1,"auditory","success",9910
8.81964470000003,2,"4",1,"auditory","success",9910
7.61963880000008,2,"6",1,"auditory","success",9910
9.45948769999995,3,"9",1,"auditory","success",9910
10.5860046,3,"3",1,"auditory","success",9910
10.784391,3,"1",1,"auditory","success",9910
4.45694790000005,2,"8",1,"auditory","success",9910
5.66947070000003,2,"2",1,"auditory","success",9910
9.29745409999998,3,"9",1,"tactile","success",9910
10.7565228,3,"1",1,"tactile","success",9910
5.83622160000004,2,"4",1,"tactile","success",9910
6.01620780000007,2,"2",1,"tactile","success",9910
6.38421790000007,3,"7",1,"tactile","success",9910
6.30171289999998,3,"3",1,"tactile","success",9910
4.93048150000004,2,"6",1,"tactile","success",9910
4.70267799999988,2,"8",1,"tactile","success",9910
4.03711249999992,2,"8",2,"auditory","success",9910
4.4344478999999,2,"4",2,"auditory","success",9910
7.08301900000015,3,"3",2,"auditory","success",9910
5.09051210000007,2,"6",2,"auditory","success",9910
7.88662690000001,3,"1",2,"auditory","success",9910
6.94557310000005,3,"9",2,"auditory","success",9910
5.19357669999999,2,"2",2,"auditory","success",9910
5.36659739999982,3,"7",2,"auditory","success",9910
5.42082400000004,2,"2",2,"tactile","success",9910
4.65681180000001,2,"6",2,"tactile","success",9910
6.85340100000008,3,"3",2,"tactile","success",9910
6.98052929999994,3,"1",2,"tactile","success",9910
5.70600830000012,3,"9",2,"tactile","success",9910
3.58973700000001,2,"8",2,"tactile","success",9910
4.35325720000014,2,"7",2,"tactile","success",9910
5.71520179999993,3,"4",2,"tactile","success",9910
3.20686099999989,2,"8",3,"auditory","success",9910
4.83929749999993,3,"9",3,"auditory","success",9910
7.03027680000014,3,"1",3,"auditory","success",9910
6.48691780000013,3,"3",3,"auditory","success",9910
4.10454019999997,2,"2",3,"auditory","success",9910
4.04265980000014,2,"6",3,"auditory","success",9910
4.45148390000008,3,"7",3,"auditory","success",9910
3.73294909999981,2,"4",3,"auditory","success",9910
4.79269919999979,2,"2",3,"tactile","success",9910
6.17946849999998,3,"9",3,"tactile","success",9910
3.63692219999984,2,"4",3,"tactile","success",9910
3.72976299999982,2,"6",3,"tactile","success",9910
5.05852570000002,3,"1",3,"tactile","success",9910
5.61198350000018,3,"3",3,"tactile","success",9910
5.00168680000002,3,"7",3,"tactile","success",9910
3.02972320000003,2,"8",3,"tactile","success",9910
